"","key","star_name","planet_letter","discovery_method","pl_pnum","orbital_period","orbital_eccentricity","star_temp","star_radius","planet_temp","radius","discovery_year","light_years"
"776","K2-101_b","K2-101","b","Transit",1,14.677286,0.1,4819,0.73,NA,2,2016,NA
"777","K2-102_b","K2-102","b","Transit",1,9.915615,0.1,4695,0.71,NA,1.3,2016,NA
"778","K2-104_b","K2-104","b","Transit",1,1.974238,0.09,3546.46,0.49,NA,1.96,2016,NA
"779","K2-105_b","K2-105","b","Transit",1,8.266902,NA,5434,0.95,NA,3.59,2017,NA
"780","K2-107_b","K2-107","b","Transit",1,3.31392,0,6030,1.78,1780,16.141,2017,NA
"781","K2-108_b","K2-108","b","Transit",1,4.73401,0.18,5474,1.75,1446,5.28,2017,NA
"782","K2-11_b","K2-11","b","Transit",1,39.93767,NA,5433,5.15,734,7.55,2015,NA
"783","K2-110_b","K2-110","b","Transit",1,13.86375,0.079,5010,0.71,640,2.592,2017,NA
"784","K2-111_b","K2-111","b","Transit",1,5.35117,0,5730,1.23,1309,1.9,2017,NA
"785","K2-113_b","K2-113","b","Transit",1,5.817608,0,5627,1.05,1178,10.424,2017,NA
"786","K2-114_b","K2-114","b","Transit",1,11.39109,0,5027,0.83,719,10.559,2017,NA
"787","K2-115_b","K2-115","b","Transit",1,20.273034,0.137,5560,0.88,682,12.498,2017,NA
"788","K2-116_b","K2-116","b","Transit",1,4.655411,0.06,4348.35,0.67,NA,0.69,2017,183.136594
"789","K2-117_b","K2-117","b","Transit",2,1.291505,0.06,3842.12,0.49,NA,1.96,2017,326.156
"790","K2-117_c","K2-117","c","Transit",2,5.44482,0.15,3842.12,0.49,NA,2.03,2017,326.156
"791","K2-118_b","K2-118","b","Transit",1,50.92092,0.2,4726.29,0.73,NA,2.54,2017,NA
"792","K2-119_b","K2-119","b","Transit",1,7.728578,0.07,4752.8,0.68,NA,2.29,2017,NA
"793","K2-12_b","K2-12","b","Transit",1,8.28212,NA,5800,1.01,1003,2.33,2015,NA
"794","K2-120_b","K2-120","b","Transit",1,9.562742,0.14,4349.9,0.67,NA,2.01,2017,NA
"795","K2-121_b","K2-121","b","Transit",1,5.185754,0.22,4471.38,0.77,NA,9.12,2017,NA
"796","K2-122_b","K2-122","b","Transit",1,2.219405,0.21,3993.36,0.59,NA,1.28,2017,241.35544
"797","K2-123_b","K2-123","b","Transit",1,30.956763,0.06,4075.67,0.57,NA,2.65,2017,508.80336
"798","K2-124_b","K2-124","b","Transit",1,6.413539,0.08,3560.7,0.34,NA,2.64,2017,NA
"799","K2-125_b","K2-125","b","Transit",1,21.750264,0.08,3654.47,0.4,NA,2.18,2017,NA
"800","K2-126_b","K2-126","b","Transit",1,7.387073,0.06,4367.83,0.62,NA,1.84,2017,NA
"801","K2-127_b","K2-127","b","Transit",1,3.588165,0.12,4387.84,0.68,NA,8.66,2017,NA
"802","K2-128_b","K2-128","b","Transit",1,5.675819,0.23,4469.51,0.78,NA,1.42,2017,NA
"803","K2-129_b","K2-129","b","Transit",1,8.239493,0.13,3459.09,0.36,NA,1.04,2017,NA
"804","K2-13_b","K2-13","b","Transit",1,39.91488,NA,5698,0.78,511,1.89,2015,NA
"805","K2-130_b","K2-130","b","Transit",1,2.49412,0.17,4356.47,0.74,NA,1.25,2017,NA
"806","K2-131_b","K2-131","b","Transit",1,0.3693038,0,5200,0.81,NA,1.81,2017,NA
"807","K2-132_b","K2-132","b","Transit",1,9.1751,NA,4840,3.85,NA,14.572,2017,NA
"808","K2-133_b","K2-133","b","Transit",3,3.0712,NA,3655,0.47,NA,1.31,2017,NA
"809","K2-133_c","K2-133","c","Transit",3,4.8682,NA,3655,0.47,NA,1.48,2017,NA
"810","K2-133_d","K2-133","d","Transit",3,11.0234,NA,3655,0.47,NA,2.02,2017,NA
"811","K2-136_b","K2-136","b","Transit",3,7.975292,0.1,4499,0.66,553,0.99,2017,NA
"812","K2-136_c","K2-136","c","Transit",3,17.307137,0.13,4499,0.66,425,2.91,2017,NA
"813","K2-136_d","K2-136","d","Transit",3,25.575065,0.14,4499,0.66,373,1.45,2017,NA
"814","K2-137_b","K2-137","b","Transit",1,0.179715,0,3492,0.44,1471,0.89,2017,NA
"815","K2-138_b","K2-138","b","Transit",5,2.35322,0.403,5378,0.86,NA,1.57,2017,596.86548
"816","K2-138_c","K2-138","c","Transit",5,3.55987,0.296,5378,0.86,NA,2.52,2017,596.86548
"817","K2-138_d","K2-138","d","Transit",5,5.40478,0.348,5378,0.86,NA,2.66,2017,596.86548
"818","K2-138_e","K2-138","e","Transit",5,8.26144,0.315,5378,0.86,NA,3.29,2017,596.86548
"819","K2-138_f","K2-138","f","Transit",5,12.75759,0.364,5378,0.86,NA,2.81,2017,596.86548
"820","K2-139_b","K2-139","b","Transit",1,28.38236,0.12,5340,0.86,565,9.057,2017,495.75712
"821","K2-14_b","K2-14","b","Transit",1,8.36802,NA,3789,0.45,488,4.81,2015,NA
"822","K2-140_b","K2-140","b","Transit",1,6.5693,0.12,5654,0.99,1114,12.274,2017,1109.7131744
"823","K2-141_b","K2-141","b","Transit",2,0.2803244,0,4599,0.68,NA,1.51,2018,191.6818812
"824","K2-141_c","K2-141","c","Transit",2,7.7485,0,4599,0.68,NA,7,2018,191.6818812
"825","K2-146_b","K2-146","b","Transit",1,2.644646,NA,3385,0.35,NA,2.2,2018,280.49416
"826","K2-147_b","K2-147","b","Transit",1,0.961917,NA,3672,0.55,NA,1.38,2018,287.01728
"827","K2-148_b","K2-148","b","Transit",3,4.38395,NA,4079,0.63,NA,1.33,2018,394.64876
"828","K2-148_c","K2-148","c","Transit",3,6.9226,NA,4079,0.63,NA,1.73,2018,394.64876
"829","K2-148_d","K2-148","d","Transit",3,9.7579,NA,4079,0.63,NA,1.64,2018,394.64876
"830","K2-149_b","K2-149","b","Transit",1,11.332,NA,3745,0.57,NA,1.64,2018,384.86408
"831","K2-15_b","K2-15","b","Transit",1,11.8104,NA,5131,0.68,676,2.48,2015,NA
"832","K2-150_b","K2-150","b","Transit",1,10.59357,NA,3499,0.44,NA,2,2018,358.7716
"833","K2-151_b","K2-151","b","Transit",1,3.835592,NA,3585,0.43,NA,1.35,2018,204.499812
"834","K2-152_b","K2-152","b","Transit",1,32.6527,NA,3940,0.63,NA,2.81,2018,365.29472
"835","K2-153_b","K2-153","b","Transit",1,7.51554,NA,3720,0.49,NA,2,2018,410.95656
"836","K2-154_b","K2-154","b","Transit",2,3.67635,NA,3978,0.65,NA,2.23,2018,433.78748
"837","K2-154_c","K2-154","c","Transit",2,7.95478,NA,3978,0.65,NA,2.1,2018,433.78748
"838","K2-155_b","K2-155","b","Transit",3,6.34365,NA,3919,0.53,NA,1.55,2018,203.195188
"839","K2-155_c","K2-155","c","Transit",3,13.85402,NA,3919,0.53,NA,1.95,2018,203.195188
"840","K2-155_d","K2-155","d","Transit",3,40.6835,NA,3919,0.53,NA,1.64,2018,203.195188
"841","K2-156_b","K2-156","b","Transit",1,0.813149,NA,4460,0.62,NA,1.144,2018,NA
"842","K2-157_b","K2-157","b","Transit",1,0.365257,NA,5456,0.88,NA,1.055,2018,NA
"843","K2-158_b","K2-158","b","Transit",1,10.062106,NA,5489,0.89,NA,2.635,2018,NA
"844","K2-159_b","K2-159","b","Transit",1,12.421078,NA,5419,0.83,NA,2.208,2018,NA
"845","K2-16_b","K2-16","b","Transit",2,7.6188,NA,4742,0.66,658,2.02,2015,NA
"846","K2-16_c","K2-16","c","Transit",2,19.07863,NA,4742,0.66,485,2.54,2015,NA
"847","K2-160_b","K2-160","b","Transit",1,3.705871,NA,5649,0.91,NA,3.178,2018,NA
"848","K2-161_b","K2-161","b","Transit",1,9.283188,NA,4972,2.57,NA,6.117,2018,NA
"849","K2-162_b","K2-162","b","Transit",1,9.457747,NA,4885,0.73,NA,1.486,2018,NA
"850","K2-163_b","K2-163","b","Transit",1,6.673117,NA,4937,0.76,NA,2.466,2018,NA
"851","K2-164_b","K2-164","b","Transit",1,17.355066,NA,5791,2.2,NA,3.249,2018,NA
"852","K2-165_b","K2-165","b","Transit",3,2.354992,NA,5185,0.8,NA,1.274,2018,NA
"853","K2-165_c","K2-165","c","Transit",3,4.382745,NA,5185,0.8,NA,1.554,2018,NA
"854","K2-165_d","K2-165","d","Transit",3,14.101361,NA,5185,0.8,NA,2.648,2018,NA
"855","K2-166_b","K2-166","b","Transit",1,8.527219,NA,5922,1.2,NA,1.823,2018,NA
"856","K2-167_b","K2-167","b","Transit",1,9.977481,NA,5908,1.83,NA,2.819,2018,254.7930672
"857","K2-168_b","K2-168","b","Transit",1,15.853989,NA,5554,0.87,NA,2.144,2018,NA
"858","K2-169_b","K2-169","b","Transit",1,6.380803,NA,5548,0.92,NA,1.273,2018,NA
"859","K2-17_b","K2-17","b","Transit",1,17.96753,NA,4320,0.66,487,2.23,2015,NA
"860","K2-170_b","K2-170","b","Transit",2,7.576544,NA,5748,0.98,NA,1.418,2018,NA
"861","K2-170_c","K2-170","c","Transit",2,12.400047,NA,5748,0.98,NA,1.802,2018,NA
"862","K2-171_b","K2-171","b","Transit",1,5.628466,NA,5250,1.72,NA,2.687,2018,NA
"863","K2-172_b","K2-172","b","Transit",2,14.316941,NA,5569,0.87,NA,1.666,2018,NA
"864","K2-172_c","K2-172","c","Transit",2,29.62682,NA,5569,0.87,NA,3.206,2018,NA
"865","K2-173_b","K2-173","b","Transit",1,5.868699,NA,5580,0.84,NA,1.608,2018,NA
"866","K2-174_b","K2-174","b","Transit",1,19.562743,NA,4500,0.64,NA,2.492,2018,NA
"867","K2-175_b","K2-175","b","Transit",1,9.525988,NA,5909,1.42,NA,2.038,2018,NA
"868","K2-176_b","K2-176","b","Transit",1,5.329439,NA,5428,0.86,NA,1.491,2018,NA
"869","K2-177_b","K2-177","b","Transit",1,14.155185,NA,6063,1.21,NA,2.116,2018,NA
"870","K2-178_b","K2-178","b","Transit",1,8.747818,NA,5525,0.89,NA,3.558,2018,NA
"871","K2-179_b","K2-179","b","Transit",1,5.172191,NA,5015,0.77,NA,2.513,2018,NA
"872","K2-18_b","K2-18","b","Transit",2,32.93963,0.43,3457,0.41,235,2.38,2015,110.89304
"873","K2-18_c","K2-18","c","Radial Velocity",2,8.962,0.47,3457,0.41,363,NA,2017,110.89304
"874","K2-180_b","K2-180","b","Transit",1,8.865932,NA,5263,0.68,NA,2.41,2018,NA
"875","K2-181_b","K2-181","b","Transit",1,6.894252,NA,5609,1,NA,2.706,2018,NA
"876","K2-182_b","K2-182","b","Transit",1,4.736884,NA,5159,0.79,NA,2.767,2018,NA
"877","K2-183_b","K2-183","b","Transit",3,0.469269,NA,5482,0.87,NA,2.599,2018,NA
"878","K2-183_c","K2-183","c","Transit",3,10.793471,NA,5482,0.87,NA,2.511,2018,NA
"879","K2-183_d","K2-183","d","Transit",3,22.629496,NA,5482,0.87,NA,2.541,2018,NA
"880","K2-184_b","K2-184","b","Transit",1,16.993435,NA,5252,0.76,NA,1.538,2018,NA
"881","K2-185_b","K2-185","b","Transit",1,10.616646,NA,5722,0.91,NA,1.313,2018,NA
"882","K2-186_b","K2-186","b","Transit",1,41.474219,NA,5784,0.98,NA,3.172,2018,NA
"883","K2-187_b","K2-187","b","Transit",4,0.773981,NA,5477,0.89,NA,1.383,2018,NA
"884","K2-187_c","K2-187","c","Transit",4,2.871788,NA,5477,0.89,NA,1.701,2018,NA
"885","K2-187_d","K2-187","d","Transit",4,7.149079,NA,5477,0.89,NA,3.221,2018,NA
"886","K2-187_e","K2-187","e","Transit",4,13.608341,NA,5477,0.89,NA,2.255,2018,NA
"887","K2-188_b","K2-188","b","Transit",2,1.742983,NA,5982,1.11,NA,1.259,2018,NA
"888","K2-188_c","K2-188","c","Transit",2,7.807595,NA,5982,1.11,NA,2.625,2018,NA
"889","K2-189_b","K2-189","b","Transit",2,5.1763,NA,5503,0.86,NA,1.512,2018,NA
"890","K2-189_c","K2-189","c","Transit",2,6.67934,NA,5503,0.86,NA,2.484,2018,NA
"891","K2-19_b","K2-19","b","Transit",3,7.9194,NA,5430,0.86,854,7.74,2015,NA
"892","K2-19_c","K2-19","c","Transit",3,11.90715,NA,5430,0.86,745,4.86,2015,NA
"893","K2-19_d","K2-19","d","Transit",3,2.50856,NA,5430,0.86,1252,1.14,2016,NA
"894","K2-190_b","K2-190","b","Transit",2,10.098858,NA,5631,0.91,NA,1.357,2018,NA
"895","K2-190_c","K2-190","c","Transit",2,21.574023,NA,5631,0.91,NA,1.093,2018,NA
"896","K2-191_b","K2-191","b","Transit",1,2.858646,NA,5176,0.84,NA,1.579,2018,NA
"897","K2-192_b","K2-192","b","Transit",1,4.163221,NA,5252,0.83,NA,1.575,2018,NA
"898","K2-193_b","K2-193","b","Transit",1,14.787207,NA,5623,0.96,NA,4.015,2018,NA
"899","K2-194_b","K2-194","b","Transit",1,39.721386,NA,5979,1.28,NA,3.642,2018,NA
"900","K2-195_b","K2-195","b","Transit",2,15.853543,NA,5712,0.91,NA,2.94,2018,NA
"901","K2-195_c","K2-195","c","Transit",2,28.482786,NA,5712,0.91,NA,2.576,2018,NA
"902","K2-196_b","K2-196","b","Transit",1,48.324222,NA,6045,1.54,NA,3.6,2018,NA
"903","K2-197_b","K2-197","b","Transit",1,8.357954,NA,5675,0.91,NA,2.502,2018,NA
"904","K2-198_b","K2-198","b","Transit",1,17.043179,NA,5262,0.78,NA,4.119,2018,NA
"905","K2-199_b","K2-199","b","Transit",2,3.225423,NA,4681,0.67,NA,1.882,2018,NA
"906","K2-199_c","K2-199","c","Transit",2,7.374497,NA,4681,0.67,NA,2.837,2018,NA
"907","K2-200_b","K2-200","b","Transit",1,2.849883,NA,5233,0.79,NA,1.364,2018,NA
"908","K2-201_b","K2-201","b","Transit",2,1.05979,NA,5507,0.88,NA,1.4,2018,NA
"909","K2-201_c","K2-201","c","Transit",2,22.779878,NA,5507,0.88,NA,3.286,2018,NA
"910","K2-202_b","K2-202","b","Transit",1,3.405164,NA,5491,0.91,NA,2.302,2018,NA
"911","K2-203_b","K2-203","b","Transit",1,9.695101,NA,5000,0.76,NA,1.371,2018,NA
"912","K2-204_b","K2-204","b","Transit",1,7.055784,NA,5755,1.18,NA,3.046,2018,NA
"913","K2-205_b","K2-205","b","Transit",1,26.672263,NA,5890,1.08,NA,1.996,2018,NA
"914","K2-206_b","K2-206","b","Transit",1,18.294549,NA,5043,0.76,NA,2.795,2018,NA
"915","K2-207_b","K2-207","b","Transit",1,12.48749,NA,5522,0.93,NA,2.606,2018,NA
"916","K2-208_b","K2-208","b","Transit",1,4.190948,NA,5582,0.86,NA,1.679,2018,NA
"917","K2-209_b","K2-209","b","Transit",1,2.080615,NA,4720,0.71,NA,0.869,2018,NA
"918","K2-21_b","K2-21","b","Transit",2,9.325038,0.1,4222.06,0.65,NA,1.84,2015,NA
"919","K2-21_c","K2-21","c","Transit",2,15.50192,0.21,4222.06,0.65,NA,2.49,2015,NA
"920","K2-210_b","K2-210","b","Transit",1,0.570233,NA,5396,0.85,NA,0.819,2018,NA
"921","K2-211_b","K2-211","b","Transit",1,0.669558,NA,5221,0.82,NA,1.375,2018,NA
"922","K2-212_b","K2-212","b","Transit",1,9.7954,NA,4349,0.6,NA,2.393,2018,NA
"923","K2-213_b","K2-213","b","Transit",1,8.13087,NA,5794,1.2,NA,1.514,2018,NA
"924","K2-214_b","K2-214","b","Transit",1,8.596531,NA,5768,1.12,NA,2.216,2018,NA
"925","K2-215_b","K2-215","b","Transit",1,8.269648,NA,5704,0.97,NA,2.124,2018,NA
"926","K2-216_b","K2-216","b","Transit",1,2.174789,NA,4591,0.67,NA,1.678,2018,NA
"927","K2-217_b","K2-217","b","Transit",1,14.074524,NA,5967,1.33,NA,3.579,2018,NA
"928","K2-218_b","K2-218","b","Transit",1,8.679885,NA,5757,1.01,NA,2.569,2018,NA
"929","K2-219_b","K2-219","b","Transit",3,3.901287,NA,5753,1.19,NA,1.348,2018,NA
"930","K2-219_c","K2-219","c","Transit",3,6.66767,NA,5753,1.19,NA,1.438,2018,NA
"931","K2-219_d","K2-219","d","Transit",3,11.137278,NA,5753,1.19,NA,2.576,2018,NA
"932","K2-22_b","K2-22","b","Transit",1,0.381078,NA,3830,0.57,2100,2.5,2015,NA
"933","K2-220_b","K2-220","b","Transit",1,13.682511,NA,5599,0.93,NA,2.215,2018,NA
"934","K2-221_b","K2-221","b","Transit",1,2.399094,NA,5716,0.95,NA,1.679,2018,NA
"935","K2-222_b","K2-222","b","Transit",1,15.388825,NA,5934,1.04,NA,2.223,2018,NA
"936","K2-223_b","K2-223","b","Transit",2,0.50557,NA,5859,1.01,NA,0.91,2018,NA
"937","K2-223_c","K2-223","c","Transit",2,4.564169,NA,5859,1.01,NA,1.62,2018,NA
"938","K2-224_b","K2-224","b","Transit",1,4.478591,NA,5614,0.84,NA,1.664,2018,NA
"939","K2-225_b","K2-225","b","Transit",1,15.871455,NA,5733,1.21,NA,2.661,2018,NA
"940","K2-226_b","K2-226","b","Transit",1,3.271106,NA,5397,0.82,NA,1.487,2018,NA
"941","K2-227_b","K2-227","b","Transit",1,13.621832,NA,5673,0.89,NA,1.666,2018,NA
"942","K2-228_b","K2-228","b","Transit",1,2.698368,NA,4764,0.7,NA,1.384,2018,NA
"943","K2-229_b","K2-229","b","Transit",2,0.584249,0,5185,0.79,1960,1.164,2018,339.20224
"944","K2-229_c","K2-229","c","Transit",2,8.32834,0,5185,0.79,800,2.12,2018,339.20224
"945","K2-230_b","K2-230","b","Transit",1,2.860636,NA,6002,1.18,NA,1.934,2018,NA
"946","K2-231_b","K2-231","b","Transit",1,13.841901,NA,5695,0.95,NA,2.5,2018,962.1602
"947","K2-232_b","K2-232","b","Transit",1,11.168454,0.258,6154,1.16,1030,11.209,2018,423.9049532
"948","K2-24_b","K2-24","b","Transit",2,20.88508,NA,5743,1.21,709,5.83,2016,NA
"949","K2-24_c","K2-24","c","Transit",2,42.36342,NA,5743,1.21,560,8.1,2016,NA
"950","K2-25_b","K2-25","b","Transit",1,3.484552,0.27,3180,0.29,NA,3.43,2015,NA
"951","K2-26_b","K2-26","b","Transit",1,14.5665,NA,3785,0.52,430,2.67,2016,NA
"952","K2-27_b","K2-27","b","Transit",1,6.771315,0.251,5248,0.89,902,4.48,2016,NA
"953","K2-28_b","K2-28","b","Transit",1,2.260455,0,3214,0.29,568,2.32,2016,NA
"954","K2-29_b","K2-29","b","Transit",1,3.2588321,0.066,5358,0.86,1171,13.339,2016,NA
"955","K2-3_b","K2-3","b","Transit",3,10.05449,NA,3896,0.56,463,2.18,2015,NA
"956","K2-3_c","K2-3","c","Transit",3,24.64354,NA,3896,0.56,344,1.85,2015,NA
"957","K2-3_d","K2-3","d","Transit",3,44.55983,NA,3896,0.56,282,1.51,2015,NA
"958","K2-30_b","K2-30","b","Transit",1,4.098503,0,5425,0.84,1092,11.646,2016,NA
"959","K2-31_b","K2-31","b","Transit",1,1.25785,0,5280,0.78,NA,11.882,2016,NA
"960","K2-32_b","K2-32","b","Transit",3,8.99213,0,5275,0.84,817,5.13,2016,NA
"961","K2-32_c","K2-32","c","Transit",3,20.6602,0,5275,0.84,619,3.01,2016,NA
"962","K2-32_d","K2-32","d","Transit",3,31.7154,0,5275,0.84,537,3.43,2016,NA
"963","K2-33_b","K2-33","b","Transit",1,5.424865,0,3540,1.05,NA,5.04,2016,NA
"964","K2-34_b","K2-34","b","Transit",1,2.995607,0,6132,1.53,1742,15.132,2016,NA
"965","K2-35_b","K2-35","b","Transit",2,5.608352,0.12,4402.71,0.62,NA,1.93,2016,NA
"966","K2-35_c","K2-35","c","Transit",2,2.399964,0.13,4402.71,0.62,NA,1.32,2016,NA
"967","K2-36_b","K2-36","b","Transit",2,1.42266,NA,4924,0.74,1232,1.32,2016,NA
"968","K2-36_c","K2-36","c","Transit",2,5.34059,NA,4924,0.74,793,2.8,2016,NA
"969","K2-37_b","K2-37","b","Transit",3,4.44117,NA,5413,0.85,974,1.61,2016,NA
"970","K2-37_c","K2-37","c","Transit",3,6.42904,NA,5413,0.85,861,2.75,2016,NA
"971","K2-37_d","K2-37","d","Transit",3,14.09189,NA,5413,0.85,663,2.73,2016,NA
"972","K2-38_b","K2-38","b","Transit",2,4.01593,NA,5757,1.1,1184,1.55,2016,NA
"973","K2-38_c","K2-38","c","Transit",2,10.56103,NA,5757,1.1,858,2.42,2016,NA
"974","K2-39_b","K2-39","b","Transit",1,4.60497,0.152,4912,2.93,1670,5.71,2016,NA
"975","K2-4_b","K2-4","b","Transit",1,10.003417,0.08,4014.73,0.57,NA,2.1,2015,NA
"976","K2-42_b","K2-42","b","Transit",1,6.68796,NA,4613,0.64,NA,2.15,2016,NA
"977","K2-43_b","K2-43","b","Transit",1,3.471341,0.07,3889.72,0.59,NA,4.75,2016,NA
"978","K2-44_b","K2-44","b","Transit",1,5.65688,NA,5912,1.58,NA,2.72,2016,NA
"979","K2-45_b","K2-45","b","Transit",1,1.7292684,NA,4103,0.45,NA,6.71,2016,NA
"980","K2-46_b","K2-46","b","Transit",1,19.1541,NA,6256,1.29,NA,2.05,2016,NA
"981","K2-47_b","K2-47","b","Transit",1,31.6372,NA,5054,0.76,NA,1.89,2016,NA
"982","K2-48_b","K2-48","b","Transit",1,20.5065,NA,4899,0.73,NA,2.24,2016,NA
"983","K2-49_b","K2-49","b","Transit",1,2.77065,NA,4175,0.45,NA,1.93,2016,NA
"984","K2-5_b","K2-5","b","Transit",2,5.73594,NA,3930,0.57,565,1.91,2015,NA
"985","K2-5_c","K2-5","c","Transit",2,10.93241,NA,3930,0.57,456,2.26,2015,NA
"986","K2-50_b","K2-50","b","Transit",1,8.7529,NA,4326,0.55,NA,1.59,2016,NA
"987","K2-52_b","K2-52","b","Transit",1,3.53482,NA,6113,1.49,NA,11.1,2016,NA
"988","K2-53_b","K2-53","b","Transit",1,12.2054,NA,5269,0.85,NA,2.5,2016,NA
"989","K2-54_b","K2-54","b","Transit",1,9.7843,NA,3798,0.38,NA,1.15,2016,NA
"990","K2-55_b","K2-55","b","Transit",1,2.849258,NA,4456,0.63,NA,3.82,2016,NA
"991","K2-57_b","K2-57","b","Transit",1,9.0063,NA,4434,0.62,NA,2.1,2016,NA
"992","K2-58_b","K2-58","b","Transit",3,7.05254,NA,5413,0.86,NA,2.68,2016,NA
"993","K2-58_c","K2-58","c","Transit",3,2.53726,NA,5413,0.86,NA,1.62,2016,NA
"994","K2-58_d","K2-58","d","Transit",3,22.8827,NA,5413,0.86,NA,1.71,2016,NA
"995","K2-59_b","K2-59","b","Transit",2,20.6921,NA,5055,0.73,NA,2.41,2016,NA
"996","K2-59_c","K2-59","c","Transit",2,11.2954,NA,5055,0.73,NA,2.3,2016,NA
"997","K2-6_b","K2-6","b","Transit",1,30.94191,NA,5850,0.96,615,2.5,2015,NA
"998","K2-60_b","K2-60","b","Transit",1,3.00265,0,5500,1.12,1400,7.656,2016,NA
"999","K2-61_b","K2-61","b","Transit",1,2.57302,NA,6293,1.36,NA,2.48,2016,NA
"1000","K2-62_b","K2-62","b","Transit",2,6.67202,NA,4880,0.73,NA,2.14,2016,NA
"1001","K2-62_c","K2-62","c","Transit",2,16.1966,NA,4880,0.73,NA,2.14,2016,NA
"1002","K2-63_b","K2-63","b","Transit",1,20.257,NA,6771,1.63,NA,3.22,2016,NA
"1003","K2-64_b","K2-64","b","Transit",1,6.53044,NA,5312,0.73,NA,2.07,2016,NA
"1004","K2-65_b","K2-65","b","Transit",1,12.6475,NA,5213,0.84,NA,1.58,2016,254.5973736
"1005","K2-66_b","K2-66","b","Transit",1,5.06963,NA,5887,1.67,1372,2.49,2016,NA
"1006","K2-68_b","K2-68","b","Transit",1,8.05428,NA,4746,0.68,NA,1.58,2016,NA
"1007","K2-69_b","K2-69","b","Transit",1,7.06599,NA,4127,0.49,NA,2.32,2016,NA
"1008","K2-7_b","K2-7","b","Transit",1,28.67992,NA,5772,0.96,651,2.67,2015,NA
"1009","K2-70_b","K2-70","b","Transit",1,13.97896,NA,5622,0.93,NA,2.89,2016,NA
"1010","K2-71_b","K2-71","b","Transit",1,6.98541,NA,4006,0.43,NA,2.15,2016,NA
"1011","K2-72_b","K2-72","b","Transit",4,5.577212,0.11,3360.47,0.33,NA,1.08,2016,NA
"1012","K2-72_c","K2-72","c","Transit",4,15.189034,0.11,3360.47,0.33,NA,1.16,2016,NA
"1013","K2-72_d","K2-72","d","Transit",4,7.760178,0.11,3360.47,0.33,NA,1.01,2016,NA
"1014","K2-72_e","K2-72","e","Transit",4,24.158868,0.11,3360.47,0.33,NA,1.29,2016,NA
"1015","K2-73_b","K2-73","b","Transit",1,7.49543,NA,5922,1.06,NA,2.45,2016,NA
"1016","K2-74_b","K2-74","b","Transit",1,19.5666,NA,6060,0.98,NA,2.31,2016,NA
"1017","K2-75_b","K2-75","b","Transit",2,7.8142,NA,5995,1.56,NA,2.67,2016,NA
"1018","K2-75_c","K2-75","c","Transit",2,18.311,NA,5995,1.56,NA,2.77,2016,NA
"1019","K2-77_b","K2-77","b","Transit",1,8.199796,0.14,4970,0.76,NA,2.3,2016,NA
"1020","K2-79_b","K2-79","b","Transit",1,10.99573,NA,5926,1.28,NA,3.69,2016,NA
"1021","K2-8_b","K2-8","b","Transit",2,10.35239,NA,4870,0.74,631,3.58,2015,NA
"1022","K2-8_c","K2-8","c","Transit",2,5.06416,NA,4870,0.74,801,2.41,2016,NA
"1023","K2-80_d","K2-80","d","Transit",3,28.867253,NA,5441,0.87,NA,2.552,2018,NA
"1024","K2-80_b","K2-80","b","Transit",3,19.0918,NA,5441,0.87,NA,2.01,2016,NA
"1025","K2-80_c","K2-80","c","Transit",3,5.605,NA,5441,0.87,NA,1.47,2016,NA
"1026","K2-81_b","K2-81","b","Transit",1,6.102325,0.06,4674.13,0.63,NA,1.97,2016,NA
"1027","K2-83_b","K2-83","b","Transit",2,2.74697,NA,3910,0.42,NA,1.244,2016,NA
"1028","K2-83_c","K2-83","c","Transit",2,9.99767,NA,3910,0.42,NA,1.483,2016,NA
"1029","K2-84_b","K2-84","b","Transit",2,6.4215,NA,5652,0.93,NA,2.41,2016,NA
"1030","K2-84_c","K2-84","c","Transit",2,27.86,NA,5652,0.93,NA,2.03,2016,NA
"1031","K2-85_b","K2-85","b","Transit",1,0.684533,NA,4268,0.51,NA,1.01,2016,NA
"1032","K2-86_b","K2-86","b","Transit",1,8.77683,NA,5482,0.76,NA,1.96,2016,NA
"1033","K2-87_b","K2-87","b","Transit",1,9.72739,NA,5406,0.93,NA,4.6,2016,NA
"1034","K2-88_b","K2-88","b","Transit",1,4.6122,NA,3537,0.26,NA,1.23,2016,NA
"1035","K2-89_b","K2-89","b","Transit",1,1.096026,NA,3691,0.32,NA,0.615,2016,NA
"1036","K2-9_b","K2-9","b","Transit",1,18.4498,NA,3390,0.31,314,2.25,2015,NA
"1037","K2-90_b","K2-90","b","Transit",2,13.734907,0.07,4421.98,0.63,NA,2.53,2016,NA
"1038","K2-90_c","K2-90","c","Transit",2,2.900706,0.19,4421.98,0.63,NA,1.3,2016,NA
"1039","K2-91_b","K2-91","b","Transit",1,1.419549,NA,3622,0.28,NA,1.1,2016,NA
"1040","K2-95_b","K2-95","b","Transit",1,10.13389,NA,3471,0.4,NA,3.47,2016,NA
"1041","K2-97_b","K2-97","b","Transit",1,8.4061,NA,4790,4.2,NA,14.684,2016,NA
"1042","K2-98_b","K2-98","b","Transit",1,10.13675,0,6120,1.31,1102,4.3,2016,NA
"1043","K2-99_b","K2-99","b","Transit",1,18.249,0.19,5990,3.1,NA,14.46,2016,NA
"1044","KELT-1_b","KELT-1","b","Transit",1,1.217514,0.0099,6518,1.46,NA,12.442,2012,854.52872
