rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_name,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_orbtper,pl_orblper,pl_rvamp,pl_eqt,pl_insol,pl_massj,pl_msinij,pl_masse,pl_msinie,pl_bmasse,pl_rade,pl_rads,pl_trandep,pl_trandur,pl_tranmid,pl_tsystemref,pl_imppar,pl_occdep,pl_ratdor,pl_ratror,pl_def_reflink,pl_disc,pl_disc_reflink,pl_locale,pl_facility,pl_telescope,pl_instrument,pl_status,pl_mnum,pl_st_npar,pl_st_nref,pl_pelink,pl_edelink,pl_publ_date,hd_name,hip_name,st_rah,st_glon,st_glat,st_elon,st_elat,st_plx,gaia_plx,gaia_dist,st_pmra,st_pmdec,st_pm,gaia_pmra,gaia_pmdec,gaia_pm,st_radv,st_sp,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age,st_vsini,st_acts,st_actr,st_actlx,swasp_id,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,st_uj,st_vj,st_bj,st_rc,st_ic,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_irac1,st_irac2,st_irac3,st_irac4,st_mips1,st_mips2,st_mips3,st_iras1,st_iras2,st_iras3,st_iras4,st_photn,st_umbj,st_bmvj,st_vjmic,st_vjmrc,st_jmh2,st_hmk2,st_jmk2,st_bmy,st_m1,st_c1,st_colorn
2730,Kepler-48,c,Transit,4,9.67395,,,,0.04597,Mass,0.242,4.01,1,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,,13.04,Kepler-band,,5194,0.88,0.89,10/27/2016,Kepler-48 c,1,1,0,0,0,0,,,,4.74,,,0.04597,,14.61,,14.61,2.71,0.025,,,2454958.339,BJD,0.38,,,0.02789,<a href=http://adsabs.harvard.edu/abs/2014ApJS..210...20M target=ref> Marcy et al. 2014 </a>,2012,<a href=http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S target=ref> Steffen et al. 2013 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,46,12,http://exoplanet.eu/catalog/kepler-48_c/,http://exoplanets.org/detail/Kepler-48_c,2013-01,,,19.94261413,76.089985,6.339012,316.866194,59.736939,,,,,,,,,,,,,4.49,,1.98,0.17,[Fe/H],3.14,0.5,,,,,0,0,0,0,0,3,0,,,,,,11.702,11.292,11.221,11.11,11.181,11.138,8.746,,,,,,,,,,,,13,,,,,0.41,0.071,0.481,,,,5
2731,Kepler-48,d,Transit,4,42.8961,,,,0.025,Mass,0.182,5.08,0,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,,13.04,Kepler-band,,5194,0.88,0.89,5/14/2014,Kepler-48 d,1,1,0,0,0,0,,,,1.57,,,0.025,,7.93,,7.93,2.04,0.019,,,2454979.066,BJD,0.2,,,0.02102,<a href=http://adsabs.harvard.edu/abs/2014ApJS..210...20M target=ref> Marcy et al. 2014 </a>,2014,<a href=http://adsabs.harvard.edu/abs/2014ApJS..210...20M target=ref> Marcy et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,37,12,http://exoplanet.eu/catalog/kepler-48_d/,,2014-02,,,19.94261413,76.089985,6.339012,316.866194,59.736939,,,,,,,,,,,,,4.49,,1.98,0.17,[Fe/H],3.14,0.5,,,,,0,0,0,0,0,3,0,,,,,,11.702,11.292,11.221,11.11,11.181,11.138,8.746,,,,,,,,,,,,13,,,,,0.41,0.071,0.481,,,,5
2732,Kepler-48,e,Radial Velocity,4,982,,,,2.067,Mass,,,0,1,0,0,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,,13.04,Kepler-band,,5194,0.88,0.89,5/14/2014,Kepler-48 e,0,1,0,0,0,0,,,,45.83,,,2.067,,657,,657,,,,,,,,,,,<a href=http://adsabs.harvard.edu/abs/2014ApJS..210...20M target=ref> Marcy et al. 2014 </a>,2014,<a href=http://adsabs.harvard.edu/abs/2014ApJS..210...20M target=ref> Marcy et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,23,10,http://exoplanet.eu/catalog/kepler-48_e/,,2014-02,,,19.94261413,76.089985,6.339012,316.866194,59.736939,,,,,,,,,,,,,4.49,,1.98,0.17,[Fe/H],3.14,0.5,,,,,0,0,0,0,0,3,0,,,,,,11.702,11.292,11.221,11.11,11.181,11.138,8.746,,,,,,,,,,,,13,,,,,0.41,0.071,0.481,,,,5
2733,Kepler-480,b,Transit,1,4.9195838,,,,,,0.248,,0,1,0,1,19h37m51.34s,294.4639,+49d45m54.2s,49.765047,806,13.273,Kepler-band,,6322,1.25,1.34,5/10/2016,Kepler-480 b,1,0,0,0,0,0,,,,,,,,,,,,2.78,0.025,,0.174483,2454967.603,JD,,,,0.01909,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-480_b/,,,,,19.63092665,82.349403,13.442214,318.608307,69.111248,,,,12,4,12.6,,,,,,,4.28,,,0.11,[Fe/H],2.34,,,,,,0,0,0,0,0,3,0,,,,,,12.332,12.11,12.065,12.028,12.063,11.978,9.183,,,,,,,,,,,,13,,,,,0.222,0.045,0.267,,,,5
2734,Kepler-481,b,Transit,1,10.06082567,,,,,,0.223,,0,1,0,1,19h27m37.69s,291.907032,+49d15m43.4s,49.262054,713,13.844,Kepler-band,,5802,1.01,1.09,5/10/2016,Kepler-481 b,1,0,0,0,0,0,,,,,,,,,,,,2.5,0.023,,0.190758,2454971.968,JD,,,,0.0209,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-481_b/,,,,,19.4604688,81.144857,14.724246,313.77612,69.394042,,,,,,,,,,,,,4.36,,,0.03,[Fe/H],6.17,,,,,,0,0,0,0,0,3,0,,,,,,12.724,12.4,12.383,12.247,12.3,12.336,9.484,,,,,,,,,,,,13,,,,,0.324,0.017,0.341,,,,5
2735,Kepler-482,b,Transit,1,56.35418576,,,,,,0.211,,0,1,0,1,19h47m17.50s,296.822898,+48d06m27.2s,48.107555,290,13.779,Kepler-band,,4871,0.75,0.72,5/10/2016,Kepler-482 b,1,0,0,0,0,0,,,,,,,,,,,,2.36,0.022,,0.1371,2454977.836,JD,,,,0.03015,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,25,10,http://exoplanet.eu/catalog/kepler-482_b/,,,,,19.7881932,81.569087,11.305223,320.24767,66.926764,,,,,,,,,,-99.51,,,4.6,,,-0.13,[Fe/H],6.03,2.6,,,,,0,0,0,0,0,3,0,,,,,,12.173,11.661,11.536,11.503,11.555,11.61,9.596,,,,,,,,,,,,13,,,,,0.512,0.125,0.637,,,,5
2736,Kepler-483,b,Transit,1,30.229104,,,,,,0.286,,0,1,0,1,19h26m35.22s,291.646758,+41d53m04.8s,41.884663,953,13.432,Kepler-band,,6346,1.28,1.47,5/10/2016,Kepler-483 b,1,0,0,0,0,0,,,,,,,,,,,,3.21,0.029,,0.269408,2454967.52,JD,,,,0.01978,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-483_b/,,,,,19.4431172,74.217483,11.724757,306.635212,62.597794,,,,,,,,,,,,,4.21,,,0.09,[Fe/H],2.63,,,,,,0,0,0,0,0,3,0,,,,,,12.516,12.251,12.222,12.179,12.217,12.232,9.343,,,,,,,,,,,,13,,,,,0.265,0.029,0.294,,,,5
2737,Kepler-484,b,Transit,1,10.04556931,,,,,,0.203,,0,1,0,1,18h57m34.63s,284.394304,+46d14m56.7s,46.249081,377,13.024,Kepler-band,,5668,0.96,0.87,5/10/2016,Kepler-484 b,1,0,0,0,0,0,,,,,,,,,,,,2.28,0.021,,0.133275,2454962.093,JD,,,,0.02353,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-484_b/,,,,,18.95962027,76.227723,18.233977,297.716482,68.307876,,,,,,,,,,,,,4.54,,,-0.1,[Fe/H],1.48,,,,,,0,0,0,0,0,3,0,,,,,,11.89,11.575,11.482,11.455,11.496,11.269,8.744,,,,,,,,,,,,13,,,,,0.315,0.093,0.408,,,,5
2738,Kepler-485,b,Transit,1,3.2432598,,,,,,1.286,,0,1,0,1,19h39m59.12s,294.996313,+50d28m12.2s,50.470066,1173,14.952,Kepler-band,,5958,1.07,1.09,5/10/2016,Kepler-485 b,1,0,0,0,0,0,,,,,,,,,,,,14.41,0.132,,0.1264992,2454966.669,JD,,,,0.12128,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-485_b/,,,,,19.66642087,83.15476,13.450281,320.404416,69.571836,,,,,,,,,,,,,4.39,,,0.04,[Fe/H],3.72,,,,,,0,0,0,0,0,3,0,,,,,,13.782,13.479,13.433,13.376,13.415,12.64,9.444,,,,,,,,,,,,13,,,,,0.303,0.046,0.349,,,,5
2739,Kepler-486,b,Transit,1,30.36044667,,,,,,0.981,,0,1,0,1,18h59m31.19s,284.879964,+49d16m01.2s,49.266994,428,14.388,Kepler-band,,4926,0.79,0.75,5/10/2016,Kepler-486 b,1,0,0,0,0,0,,,,,,,,,,,,11,0.101,,0.250804,2454981.092,JD,,,,0.1354,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-486_b/,,,,,18.9919976,79.335369,18.968713,301.153577,71.100679,,,,,,,,,,,,,4.6,,,-0.04,[Fe/H],4.47,,,,,,0,0,0,0,0,3,0,,,,,,12.895,12.377,12.288,12.239,12.327,12.28,9.394,,,,,,,,,,,,13,,,,,0.518,0.089,0.607,,,,5
2740,Kepler-487,b,Transit,2,15.3587684,,,,,,1.019,,0,1,0,1,19h41m08.93s,295.287222,+41d13m19.1s,41.22197,835,14.991,Kepler-band,,5444,0.91,0.88,5/10/2016,Kepler-487 b,1,0,0,0,0,0,,,,,,,,,,,,11.42,0.105,,0.172717,2454965.385,JD,,,,0.119,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-487_b/,,,,,19.68581481,74.885001,8.999224,311.602825,61.059664,,,,-1.4,9.3,9.4,,,,,,,4.51,,,0,[Fe/H],5.62,,,,,,0,0,0,0,0,3,0,,,,,,13.732,13.326,13.25,13.249,13.288,12.273,9.452,,,,,,,,,,,,13,,,,,0.406,0.076,0.482,,,,5
2741,Kepler-487,c,Transit,2,38.6519976,,,,,,0.239,,0,1,0,1,19h41m08.93s,295.287222,+41d13m19.1s,41.22197,835,14.991,Kepler-band,,5444,0.91,0.88,5/10/2016,Kepler-487 c,1,0,0,0,0,0,,,,,,,,,,,,2.68,0.025,,0.264,2454997.049,JD,,,,0.02761,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-487_c/,,,,,19.68581481,74.885001,8.999224,311.602825,61.059664,,,,-1.4,9.3,9.4,,,,,,,4.51,,,0,[Fe/H],5.62,,,,,,0,0,0,0,0,3,0,,,,,,13.732,13.326,13.25,13.249,13.288,12.273,9.452,,,,,,,,,,,,13,,,,,0.406,0.076,0.482,,,,5
2742,Kepler-488,b,Transit,1,3.12082923,,,,,,1.409,,0,1,0,1,18h51m51.88s,282.966173,+48d20m42.3s,48.34507,1157,14.804,Kepler-band,,5970,1.07,1.09,5/10/2016,Kepler-488 b,1,0,0,0,0,0,,,,,,,,,,,,15.79,0.145,,0.090829,2454972.466,JD,,,,0.13342,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,18,8,http://exoplanet.eu/catalog/kepler-488_b/,,,,,18.86441153,77.970104,19.852104,296.658599,70.586746,,,,,,,,,,,,,4.39,,,0.03,[Fe/H],3.47,,,,,,0,0,0,0,0,3,0,,,,,,13.724,13.403,13.412,13.32,13.327,12.876,9.596,,,,,,,,,,,,13,,,,,0.321,-0.009,0.312,,,,5
2743,Kepler-489,b,Transit,1,17.27629612,,,,,,0.689,,0,1,0,1,19h23m19.96s,290.833158,+38d11m03.6s,38.184334,379,14.018,Kepler-band,,5014,0.82,0.76,5/10/2016,Kepler-489 b,1,0,0,0,0,0,,,,,,,,,,,,7.72,0.071,,0.164305,2454966.839,JD,,,,0.0929,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-489_b/,,,,,19.3888772,70.551941,10.652213,303.143742,59.249584,,,,19.4,-34.4,39.5,,,,,,,4.59,,,0,[Fe/H],3.31,,,,,,0,0,0,0,0,3,0,,,,,,12.536,12.058,11.959,11.944,12.033,11.895,9.331,,,,,,,,,,,,13,,,,,0.478,0.099,0.577,,,,5
2744,Kepler-49,b,Transit,4,7.2037945,,,,0.98,Mass,0.243,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,,15.264,Kepler-band,,4252,0.55,0.56,5/14/2014,Kepler-49 b,1,0,0,0,0,0,,,,,,,0.98,,311.46,,311.46,2.72,0.025,,0.124,2455003.288,BJD,,,,0.04723,<a href=http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S target=ref> Steffen et al. 2013 </a>,2012,<a href=http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S target=ref> Steffen et al. 2013 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,68,15,http://exoplanet.eu/catalog/kepler-49_b/,http://exoplanets.org/detail/Kepler-49_b,2013-01,,,19.48630529,73.257266,10.713975,306.748783,61.217247,,,,-14.9,10.2,18.1,,,,,,,4.73,,,-0.151,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.184,12.487,12.383,12.253,12.285,12.234,9.372,,,,,,,,,,,,13,,,,,0.697,0.104,0.801,,,,5
2745,Kepler-49,c,Transit,4,10.9129343,,,,0.72,Mass,0.227,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,,15.264,Kepler-band,,4252,0.55,0.56,5/14/2014,Kepler-49 c,1,0,0,0,0,0,,,,,,,0.72,,228.83,,228.83,2.55,0.023,,0.1191,2455002.849,BJD,,,,0.04423,<a href=http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S target=ref> Steffen et al. 2013 </a>,2012,<a href=http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S target=ref> Steffen et al. 2013 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,68,15,http://exoplanet.eu/catalog/kepler-49_c/,http://exoplanets.org/detail/Kepler-49_c,2013-01,,,19.48630529,73.257266,10.713975,306.748783,61.217247,,,,-14.9,10.2,18.1,,,,,,,4.73,,,-0.151,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.184,12.487,12.383,12.253,12.285,12.234,9.372,,,,,,,,,,,,13,,,,,0.697,0.104,0.801,,,,5
2746,Kepler-49,d,Transit,4,2.576549,0.031,,,,,0.143,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,,15.264,Kepler-band,,4252,0.55,0.56,5/14/2014,Kepler-49 d,1,0,0,0,0,0,,,,,,,,,,,,1.6,0.015,,0.0665,2455005.129,BJD,0.06,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,65,15,http://exoplanet.eu/catalog/kepler-49_d/,http://exoplanets.org/detail/Kepler-49_d,2014-03,,,19.48630529,73.257266,10.713975,306.748783,61.217247,,,,-14.9,10.2,18.1,,,,,,,4.73,,,-0.151,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.184,12.487,12.383,12.253,12.285,12.234,9.372,,,,,,,,,,,,13,,,,,0.697,0.104,0.801,,,,5
2747,Kepler-49,e,Transit,4,18.596108,0.116,,,,,0.139,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,,15.264,Kepler-band,,4252,0.55,0.56,5/14/2014,Kepler-49 e,1,0,0,0,0,0,,,,,,,,,,,,1.56,0.014,,0.0902,2454974.264,BJD,0.27,,,,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,2014,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2014ApJ...784...45R target=ref> Rowe et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,60,15,http://exoplanet.eu/catalog/kepler-49_e/,http://exoplanets.org/detail/Kepler-49_e,2014-03,,,19.48630529,73.257266,10.713975,306.748783,61.217247,,,,-14.9,10.2,18.1,,,,,,,4.73,,,-0.151,[Fe/H],,,,,,,0,0,0,0,0,3,0,,,,,,13.184,12.487,12.383,12.253,12.285,12.234,9.372,,,,,,,,,,,,13,,,,,0.697,0.104,0.801,,,,5
2748,Kepler-490,b,Transit,1,3.26869515,,,,,,1.039,,0,1,0,1,19h40m06.16s,295.025677,+46d57m21.6s,46.956005,1249,14.879,Kepler-band,,6045,1.08,1.12,5/10/2016,Kepler-490 b,1,0,0,0,0,0,,,,,,,,,,,,11.65,0.107,,0.1438812,2454970.482,JD,,,,0.09485,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-490_b/,,,,,19.66837847,79.952092,11.842664,316.21596,66.42544,,,,,,,,,,,,,4.37,,,-0.02,[Fe/H],3.47,,,,,,0,0,0,0,0,3,0,,,,,,13.819,13.502,13.469,13.507,13.556,13.261,9.602,,,,,,,,,,,,13,,,,,0.317,0.033,0.35,,,,5
2749,Kepler-491,b,Transit,1,4.22538451,,,,,,0.796,,0,1,0,1,19h08m31.34s,287.130575,+42d21m00.6s,42.350155,657,14.014,Kepler-band,,5582,1.04,1.03,5/10/2016,Kepler-491 b,1,0,0,0,0,0,,,,,,,,,,,,8.92,0.082,,0.1174288,2454970.561,JD,,,,0.07948,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,18,8,http://exoplanet.eu/catalog/kepler-491_b/,,,,,19.14203833,73.215344,14.962926,299.805832,64.027288,,,,,,,,,,,,,4.42,,,0.37,[Fe/H],4.47,,,,,,0,0,0,0,0,3,0,,,,,,12.746,12.426,12.354,12.312,12.375,12.17,9.025,,,,,,,,,,,,13,,,,,0.32,0.072,0.392,,,,5
2750,Kepler-492,b,Transit,1,11.72012266,,,,,,0.856,,0,1,0,1,19h41m59.20s,295.496656,+42d32m16.4s,42.537888,642,14.518,Kepler-band,,5527,0.94,0.91,5/10/2016,Kepler-492 b,1,0,0,0,0,0,,,,,,,,,,,,9.59,0.088,,0.124854,2454975.174,JD,,,,0.09676,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,18,7,http://exoplanet.eu/catalog/kepler-492_b/,,,,,19.69977707,76.133504,9.486481,312.904896,62.231721,,,,,,,,,,,,,4.5,,,0.07,[Fe/H],4.57,,,,,,0,0,0,0,0,3,0,,,,,,13.095,12.709,12.656,,,,,,,,,,,,,,,,9,,,,,0.386,0.053,0.439,,,,5
2751,Kepler-493,b,Transit,1,3.00387658,,,,,,1.35,,0,1,0,1,19h41m13.81s,295.30754,+38d52m53.9s,38.881639,1942,14.996,Kepler-band,,6457,1.36,1.54,5/10/2016,Kepler-493 b,1,0,0,0,0,0,,,,,,,,,,,,15.13,0.139,,0.135771,2454967.711,JD,,,,0.08962,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-493_b/,,,,,19.68716931,72.813729,7.868001,310.042925,58.853253,,,,-2.4,-14.1,14.3,,,,,,,4.19,,,0.11,[Fe/H],2,,,,,,0,0,0,0,0,3,0,,,,,,13.956,13.696,13.727,13.583,13.677,12.617,9.24,,,,,,,,,,,,13,,,,,0.26,-0.031,0.229,,,,5
2752,Kepler-494,b,Transit,1,8.02511821,,,,,,0.637,,0,1,0,1,19h48m51.38s,297.214089,+41d39m50.5s,41.664039,862,14.153,Kepler-band,,6007,1.1,1.26,5/10/2016,Kepler-494 b,1,0,0,0,0,0,,,,,,,,,,,,7.14,0.065,,0.221621,2454965.469,JD,,,,0.05225,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-494_b/,,,,,19.81427259,75.982323,7.948658,314.710502,60.947353,,,,-3.5,-1.9,4,,,,,,,4.28,,,0.02,[Fe/H],4.79,,,,,,0,0,0,0,0,3,0,,,,,,12.899,12.54,12.468,12.416,12.443,12.92,9.498,,,,,,,,,,,,13,,,,,0.359,0.072,0.431,,,,5
2753,Kepler-495,b,Transit,1,3.41303622,,,,,,0.467,,0,1,0,1,19h03m43.37s,285.930707,+39d05m53.3s,39.098134,630,14.622,Kepler-band,,5346,0.86,0.83,5/10/2016,Kepler-495 b,1,0,0,0,0,0,,,,,,,,,,,,5.23,0.048,,0.1086471,2454965.443,JD,,,,0.05834,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-495_b/,,,,,19.0620471,69.755226,14.510811,296.151406,61.099033,,,,6.2,-6,8.6,,,,,,,4.55,,,-0.07,[Fe/H],4.37,,,,,,0,0,0,0,0,3,0,,,,,,13.314,12.859,12.81,12.739,12.797,12.393,9.172,,,,,,,,,,,,13,,,,,0.455,0.049,0.504,,,,5
2754,Kepler-496,b,Transit,1,8.30864937,,,,,,0.207,,0,1,0,1,19h26m33.81s,291.640896,+41d14m27.8s,41.241049,655,14.817,Kepler-band,,5293,0.86,0.82,5/10/2016,Kepler-496 b,1,0,0,0,0,0,,,,,,,,,,,,2.32,0.021,,0.13421,2454971.109,JD,,,,0.02637,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,2016,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,22,9,http://exoplanet.eu/catalog/kepler-496_b/,,,,,19.44272637,73.62563,11.445299,306.189401,61.988451,,,,-0.7,14.1,14.1,,,,,,,4.55,,,-0.03,[Fe/H],4.57,,,,,,0,0,0,0,0,3,0,,,,,,13.441,13.023,12.909,12.914,12.998,12.45,9.296,,,,,,,,,,,,13,,,,,0.418,0.114,0.532,,,,5
